ticket_id,client_id,department,opened_date,resolved_date,sla_hours,priority,agent_id,resolution_hours,sla_met,opened_week,month_opened,ticket_age_days,priority_level,client_name,industry,location,agent_name,team,seniority_level
T0749,C009,Security,2025-01-26 04:37:28,2025-01-27 16:07:54.392309,48,Medium,A006,35.50733119694444,1,4,2025-01,96,2,Henry-Miller,Retail,Port Joshuashire,Laura Ward,Tier 2,Junior
T0750,C035,Cloud Services,2024-12-18 00:10:44,2024-12-21 15:36:53.422926,48,Medium,A023,87.43595081277779,0,51,2024-12,136,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Zachary Adams,Tier 3,Senior
T0751,C032,Networking,2025-03-20 10:19:58,2025-03-22 19:53:20.206664,48,High,A013,57.55616851777778,0,12,2025-03,43,3,"Navarro, Franklin and Mosley",Education,Victoriaview,Tyler Rivera,Tier 2,Senior
T0752,C019,IT Support,2025-03-06 06:13:19,2025-03-12 07:25:28.419749,24,Medium,A026,145.20261659694444,0,10,2025-03,57,2,Smith Ltd,Healthcare,Jamesville,Dan Ryan,Tier 3,Senior
T0753,C039,Cloud Services,2025-01-24 20:17:37,2025-01-28 22:04:44.343574,48,Medium,A027,97.78537321499999,0,4,2025-01,98,2,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Timothy Smith,Tier 1,Mid
T0754,C028,IT Support,2024-12-31 01:19:15,2024-12-31 08:37:43.217253,48,Low,A028,7.307838125833333,1,1,2024-12,122,1,"Lee, Frye and Gonzalez",Finance,Butlermouth,Stefanie Palmer,Tier 2,Junior
T0755,C016,Networking,2025-04-12 08:34:55,2025-04-13 16:58:28.335674,48,Medium,A006,32.39259324277778,1,15,2025-04,20,2,Watson-Norton,Finance,East Mark,Laura Ward,Tier 2,Junior
T0756,C006,Networking,2025-02-08 13:46:09,2025-02-15 13:57:59.508060,48,Low,A010,168.19736335000002,0,6,2025-02,83,1,Ward Ltd,Finance,Dicksonburgh,Donna Osborne DVM,Tier 2,Junior
T0757,C049,Security,2025-04-20 01:31:14,2025-04-20 23:29:59.519574,24,High,A005,21.97931099277778,1,16,2025-04,12,3,Thomas Ltd,Finance,Cabreraport,Kimberly Harvey,Tier 3,Junior
T0758,C041,Security,2025-04-05 09:16:54,2025-04-05 18:31:21.657232,48,Low,A026,9.241015897777777,1,14,2025-04,27,1,Brown-Hudson,Education,Karenmouth,Dan Ryan,Tier 3,Senior
T0759,C004,IT Support,2025-03-02 12:38:52,2025-03-04 00:04:26.388932,48,Medium,A010,35.42621914777778,1,9,2025-03,61,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Donna Osborne DVM,Tier 2,Junior
T0760,C013,IT Support,2025-02-05 08:24:23,2025-02-08 11:54:51.392458,48,Low,A001,75.50788679388889,0,6,2025-02,86,1,Larsen-Strickland,Technology,Port Melissafort,Lisa Dennis,Tier 3,Mid
T0761,C024,Networking,2025-02-26 04:36:44,2025-02-27 19:24:19.799183,24,Low,A027,38.79327755083333,0,9,2025-02,65,1,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Timothy Smith,Tier 1,Mid
T0762,C008,Security,2025-02-18 03:09:43,2025-02-18 05:07:27.682411,48,Low,A027,1.9624117808333332,1,8,2025-02,73,1,"Taylor, Graham and Bradley",Retail,Williamsport,Timothy Smith,Tier 1,Mid
T0763,C028,IT Support,2025-01-16 10:52:35,2025-01-18 05:40:01.190916,24,Medium,A023,42.790608587777776,0,3,2025-01,106,2,"Lee, Frye and Gonzalez",Finance,Butlermouth,Zachary Adams,Tier 3,Senior
T0764,C017,Networking,2024-11-24 02:16:39,2024-11-25 10:20:28.851719,48,High,A018,32.063847699722224,1,47,2024-11,159,3,Pollard-Simmons,Education,South Codyfurt,Amy Santiago,Tier 2,Senior
T0765,C013,Security,2025-02-26 16:17:45,2025-02-27 16:38:42.080922,72,Low,A021,24.349189144999997,1,9,2025-02,65,1,Larsen-Strickland,Technology,Port Melissafort,Dakota Smith,Tier 2,Senior
T0766,C019,Cloud Services,2024-11-22 13:55:27,2024-11-22 16:09:25.288494,48,Medium,A020,2.2328579150000003,1,47,2024-11,161,2,Smith Ltd,Healthcare,Jamesville,Alexander Morton,Tier 2,Senior
T0767,C023,Cloud Services,2024-12-27 20:06:50,2024-12-29 06:20:25.384314,48,Low,A001,34.22649564277778,1,52,2024-12,126,1,Reese and Sons,Education,East Tinaside,Lisa Dennis,Tier 3,Mid
T0768,C047,IT Support,2025-01-11 18:17:06,2025-01-15 14:18:38.197836,72,Medium,A011,92.02561051,0,2,2025-01,111,2,Morrison-Reyes,Finance,South Brenda,Eric Morris,Tier 2,Junior
T0769,C015,Cloud Services,2025-03-12 10:33:11,2025-03-13 15:09:55.495686,48,Medium,A014,28.612359912777777,1,11,2025-03,51,2,Watson LLC,Education,Josephhaven,Courtney Thompson,Tier 2,Junior
T0770,C027,Networking,2024-11-19 18:25:58,2024-11-24 16:44:18.594728,24,Medium,A011,118.30572075777778,0,47,2024-11,164,2,Strong LLC,Retail,East Megan,Eric Morris,Tier 2,Junior
T0771,C011,Security,2025-03-14 07:54:08,2025-03-17 13:30:12.558784,48,Low,A017,77.60126632888888,0,11,2025-03,49,1,Smith Ltd,Education,Lake Sara,Brandi Fernandez,Tier 2,Senior
T0772,C021,IT Support,2025-02-21 13:03:21,2025-02-22 00:25:04.833510,48,High,A024,11.362175975,1,8,2025-02,70,3,Lopez and Sons,Finance,Stephensonbury,Kaitlyn Patrick,Tier 3,Junior
T0773,C037,IT Support,2025-04-28 08:20:27,2025-04-29 07:51:24.590546,24,High,A022,23.51599737388889,1,18,2025-04,4,3,Bowen-Jones,Retail,East Alicia,Michael Nunez,Tier 2,Junior
T0774,C011,Cloud Services,2024-11-23 05:42:15,2024-11-23 10:06:07.026788,48,Low,A019,4.397785218888889,1,47,2024-11,160,1,Smith Ltd,Education,Lake Sara,Gina Garcia,Tier 2,Junior
T0775,C039,Cloud Services,2024-11-04 02:11:59,2024-11-04 18:53:42.758844,24,Medium,A006,16.69548856777778,1,45,2024-11,179,2,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Laura Ward,Tier 2,Junior
T0776,C002,Networking,2025-03-07 18:37:55,2025-03-10 01:06:01.119619,48,High,A019,54.46836656083333,0,10,2025-03,56,3,"Dunn, Gomez and Harmon",Technology,Fordhaven,Gina Garcia,Tier 2,Junior
T0777,C049,Security,2025-04-02 22:27:25,2025-04-04 08:20:22.554893,48,Medium,A013,33.882654136944446,1,14,2025-04,30,2,Thomas Ltd,Finance,Cabreraport,Tyler Rivera,Tier 2,Senior
T0778,C041,Cloud Services,2025-01-30 11:01:09,2025-01-30 11:30:55.362645,72,Medium,A014,0.49621184583333333,1,5,2025-01,92,2,Brown-Hudson,Education,Karenmouth,Courtney Thompson,Tier 2,Junior
T0779,C046,Cloud Services,2024-12-02 00:36:29,2024-12-05 04:33:15.908492,48,Medium,A028,75.94636347000001,0,49,2024-12,151,2,Summers Inc,Healthcare,Davidton,Stefanie Palmer,Tier 2,Junior
T0780,C040,IT Support,2024-11-18 21:41:50,2024-11-19 12:13:05.978705,48,High,A008,14.521105195833334,1,47,2024-11,165,3,Graves-Garner,Finance,Nicoleberg,Jacqueline Smith,Tier 2,Junior
T0781,C038,Cloud Services,2025-03-05 23:22:11,2025-03-11 13:37:01.973309,48,Low,A015,134.24749258583333,0,10,2025-03,58,1,Johnson-Daniels,Technology,North Christopher,David Perkins,Tier 1,Junior
T0782,C024,Security,2025-04-27 16:48:45,2025-04-28 01:20:28.367599,48,High,A025,8.528713221944445,1,17,2025-04,5,3,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Heather Eaton,Tier 2,Mid
T0783,C024,Networking,2025-03-16 15:59:57,2025-03-21 13:20:10.959877,24,Low,A009,117.33721107694444,0,11,2025-03,47,1,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Rachel Fletcher,Tier 2,Senior
T0784,C010,Security,2024-12-08 23:55:42,2024-12-11 18:41:49.224222,72,High,A005,66.768673395,1,49,2024-12,145,3,Thompson Group,Technology,West Loganchester,Kimberly Harvey,Tier 3,Junior
T0785,C049,Security,2025-02-16 17:22:05,2025-02-16 23:13:15.920884,72,Medium,A009,5.853033578888889,1,7,2025-02,75,2,Thomas Ltd,Finance,Cabreraport,Rachel Fletcher,Tier 2,Senior
T0786,C034,Security,2024-12-14 02:18:23,2024-12-16 06:35:21.468454,48,High,A020,52.28290790388888,0,50,2024-12,139,3,Johnson-Baldwin,Healthcare,Yangborough,Alexander Morton,Tier 2,Senior
T0787,C048,Security,2024-12-23 13:37:34,2024-12-26 09:37:23.683145,48,Low,A022,67.99713420694444,0,52,2024-12,130,1,Lewis-Cole,Technology,North Patrickville,Michael Nunez,Tier 2,Junior
T0788,C021,IT Support,2024-12-23 02:10:09,2024-12-23 12:19:11.740932,24,High,A020,10.15076137,1,52,2024-12,130,3,Lopez and Sons,Finance,Stephensonbury,Alexander Morton,Tier 2,Senior
T0789,C033,Cloud Services,2025-04-20 09:22:45,2025-04-20 15:30:33.222638,72,Low,A015,6.130061843888889,1,16,2025-04,12,1,Sullivan Group,Education,Port Dianastad,David Perkins,Tier 1,Junior
T0790,C015,Networking,2025-01-15 11:07:47,2025-01-21 10:49:43.137761,24,Medium,A024,143.69892715583333,0,3,2025-01,107,2,Watson LLC,Education,Josephhaven,Kaitlyn Patrick,Tier 3,Junior
T0791,C049,Security,2025-03-26 01:01:39,2025-03-26 06:58:38.945953,48,Medium,A015,5.949984986944444,1,13,2025-03,37,2,Thomas Ltd,Finance,Cabreraport,David Perkins,Tier 1,Junior
T0792,C021,Cloud Services,2025-02-05 05:25:46,2025-02-05 06:09:48.670118,48,High,A008,0.7340750327777777,1,6,2025-02,86,3,Lopez and Sons,Finance,Stephensonbury,Jacqueline Smith,Tier 2,Junior
T0793,C050,Networking,2025-02-01 14:22:13,2025-02-03 17:44:08.656327,72,Medium,A017,51.36546009083334,1,5,2025-02,90,2,Alvarado Ltd,Education,Port Davidville,Brandi Fernandez,Tier 2,Senior
T0794,C005,Networking,2025-01-15 19:25:25,2025-01-15 23:34:07.630543,48,Medium,A023,4.145175150833333,1,3,2025-01,107,2,Molina and Sons,Technology,Clarkport,Zachary Adams,Tier 3,Senior
T0795,C038,IT Support,2024-12-21 03:04:21,2024-12-22 00:36:36.090972,24,Low,A027,21.537525270000003,1,51,2024-12,132,1,Johnson-Daniels,Technology,North Christopher,Timothy Smith,Tier 1,Mid
T0796,C030,Security,2024-11-06 15:31:42,2024-11-08 10:53:45.321199,72,Medium,A012,43.36758922194444,1,45,2024-11,177,2,"Santana, Booth and Spears",Education,North Michele,Lindsay Cook,Tier 2,Junior
T0797,C008,Security,2024-11-09 18:45:55,2024-11-13 21:51:27.741887,72,Medium,A029,99.09242830194444,0,45,2024-11,174,2,"Taylor, Graham and Bradley",Retail,Williamsport,Sherry Phillips,Tier 1,Senior
T0798,C009,Security,2025-01-24 09:14:28,2025-01-27 19:13:00.001092,72,High,A021,81.97555585888888,0,4,2025-01,98,3,Henry-Miller,Retail,Port Joshuashire,Dakota Smith,Tier 2,Senior
T0799,C031,Cloud Services,2025-01-23 10:04:03,2025-01-23 23:14:41.771839,24,Low,A001,13.177436621944445,1,4,2025-01,99,1,Serrano-Larsen,Retail,Tonyborough,Lisa Dennis,Tier 3,Mid
T0800,C047,IT Support,2025-02-05 00:02:35,2025-02-06 05:26:10.510704,48,Low,A010,29.393197417777778,1,6,2025-02,87,1,Morrison-Reyes,Finance,South Brenda,Donna Osborne DVM,Tier 2,Junior
T0801,C017,Networking,2024-12-23 18:31:22,2024-12-24 15:53:06.904974,72,Medium,A013,21.36247360388889,1,52,2024-12,130,2,Pollard-Simmons,Education,South Codyfurt,Tyler Rivera,Tier 2,Senior
T0802,C017,IT Support,2024-12-09 08:42:55,2024-12-12 12:31:58.886780,24,Medium,A013,75.81774632777778,0,50,2024-12,144,2,Pollard-Simmons,Education,South Codyfurt,Tyler Rivera,Tier 2,Senior
T0803,C014,IT Support,2025-03-07 04:39:39,2025-03-07 08:54:30.186346,48,High,A014,4.2475517627777775,1,10,2025-03,56,3,Mendez Group,Finance,Shannonbury,Courtney Thompson,Tier 2,Junior
T0804,C015,Networking,2025-01-13 08:32:06,2025-01-13 18:13:02.397968,24,Medium,A013,9.682332768888887,1,3,2025-01,109,2,Watson LLC,Education,Josephhaven,Tyler Rivera,Tier 2,Senior
T0805,C035,Cloud Services,2024-11-24 16:37:45,2024-11-25 22:07:41.879458,48,Low,A022,29.499133182777776,1,47,2024-11,159,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Michael Nunez,Tier 2,Junior
T0806,C034,Networking,2025-01-22 04:27:55,2025-01-22 08:17:19.970627,48,High,A026,3.8236029519444448,1,4,2025-01,100,3,Johnson-Baldwin,Healthcare,Yangborough,Dan Ryan,Tier 3,Senior
T0807,C050,Networking,2024-11-27 17:25:21,2024-11-28 18:33:57.655231,24,Medium,A025,25.143515341944443,0,48,2024-11,156,2,Alvarado Ltd,Education,Port Davidville,Heather Eaton,Tier 2,Mid
T0808,C044,Security,2024-11-08 08:03:04,2024-11-10 20:15:44.454182,24,Medium,A011,60.21123727277777,0,45,2024-11,175,2,"Stevens, King and Wallace",Finance,Johnchester,Eric Morris,Tier 2,Junior
T0809,C035,Security,2024-12-22 00:08:54,2024-12-22 02:18:36.843686,48,Low,A003,2.161901023888889,1,51,2024-12,132,1,"Hill, Kirby and Alvarado",Retail,Derekchester,Michael Lloyd,Tier 1,Junior
T0810,C040,Cloud Services,2025-02-15 22:37:05,2025-02-16 23:23:41.979917,72,Medium,A017,24.776938865833333,1,7,2025-02,76,2,Graves-Garner,Finance,Nicoleberg,Brandi Fernandez,Tier 2,Senior
T0811,C035,Cloud Services,2024-12-16 07:48:14,2024-12-20 21:58:27.307790,72,Medium,A006,110.170363275,0,51,2024-12,137,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Laura Ward,Tier 2,Junior
T0812,C048,Security,2024-12-05 14:04:51,2024-12-07 20:09:04.218531,48,Medium,A004,54.07033848083333,0,49,2024-12,148,2,Lewis-Cole,Technology,North Patrickville,Michelle Allen,Tier 3,Mid
T0813,C016,Networking,2024-12-19 08:42:25,2024-12-20 23:42:54.331874,24,Low,A026,39.00814774277778,0,51,2024-12,134,1,Watson-Norton,Finance,East Mark,Dan Ryan,Tier 3,Senior
T0814,C031,Security,2025-03-03 14:43:23,2025-03-03 23:33:47.169347,72,Low,A024,8.840047040833333,1,10,2025-03,60,1,Serrano-Larsen,Retail,Tonyborough,Kaitlyn Patrick,Tier 3,Junior
T0815,C039,IT Support,2024-11-26 22:15:38,2024-12-03 20:30:00.765092,48,High,A007,166.23965697,0,48,2024-11,157,3,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Veronica Vargas,Tier 1,Junior
T0816,C042,IT Support,2024-11-05 23:31:47,2024-11-11 10:13:12.839045,72,Medium,A003,130.69051084583333,0,45,2024-11,178,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Michael Lloyd,Tier 1,Junior
T0817,C050,IT Support,2025-01-28 15:28:09,2025-01-28 20:04:07.011536,48,Medium,A007,4.59944764888889,1,5,2025-01,94,2,Alvarado Ltd,Education,Port Davidville,Veronica Vargas,Tier 1,Junior
T0818,C045,Security,2025-04-28 17:47:19,2025-05-01 08:54:12.198636,72,High,A006,63.11477739888888,1,18,2025-04,4,3,"Holmes, Pace and Gomez",Finance,West Carolynberg,Laura Ward,Tier 2,Junior
T0819,C044,Cloud Services,2025-04-19 05:34:17,2025-04-24 23:13:28.657160,48,Medium,A006,137.6532381,0,16,2025-04,13,2,"Stevens, King and Wallace",Finance,Johnchester,Laura Ward,Tier 2,Junior
T0820,C040,Networking,2024-12-15 09:33:35,2024-12-15 23:26:36.071582,72,Medium,A005,13.883630994999999,1,50,2024-12,138,2,Graves-Garner,Finance,Nicoleberg,Kimberly Harvey,Tier 3,Junior
T0821,C003,Networking,2025-03-11 22:06:53,2025-03-16 13:24:17.019468,48,Low,A017,111.29000540777777,0,11,2025-03,52,1,Herrera Inc,Retail,Erikahaven,Brandi Fernandez,Tier 2,Senior
T0822,C017,IT Support,2025-03-15 05:33:09,2025-03-17 14:49:02.293795,48,Low,A022,57.26480383194445,0,11,2025-03,48,1,Pollard-Simmons,Education,South Codyfurt,Michael Nunez,Tier 2,Junior
T0823,C001,Cloud Services,2024-12-15 11:10:30,2024-12-18 21:35:57.402394,48,Medium,A023,82.42427844277778,0,50,2024-12,138,2,"Reese, Brown and Carpenter",Education,North Chasefort,Zachary Adams,Tier 3,Senior
T0824,C003,IT Support,2025-04-12 18:53:51,2025-04-13 09:44:11.908564,72,Medium,A023,14.839141267777777,1,15,2025-04,20,2,Herrera Inc,Retail,Erikahaven,Zachary Adams,Tier 3,Senior
T0825,C041,IT Support,2025-01-05 11:10:34,2025-01-06 16:43:19.263295,48,Low,A019,29.545906470833334,1,1,2025-01,117,1,Brown-Hudson,Education,Karenmouth,Gina Garcia,Tier 2,Junior
T0826,C023,Networking,2025-01-10 09:22:49,2025-01-14 18:05:19.053854,48,Medium,A002,104.70834829277777,0,2,2025-01,112,2,Reese and Sons,Education,East Tinaside,Michelle Henderson,Tier 3,Senior
T0827,C025,Networking,2024-12-28 06:58:35,2024-12-28 15:58:27.813381,48,High,A025,8.998003716944444,1,52,2024-12,125,3,Rivera LLC,Healthcare,East Justin,Heather Eaton,Tier 2,Mid
T0828,C041,IT Support,2025-01-14 13:07:23,2025-01-16 21:24:09.724574,48,Medium,A020,56.279645715,0,3,2025-01,108,2,Brown-Hudson,Education,Karenmouth,Alexander Morton,Tier 2,Senior
T0829,C011,Security,2025-02-03 22:58:58,2025-02-04 18:36:36.944776,24,High,A022,19.62748466,1,6,2025-02,88,3,Smith Ltd,Education,Lake Sara,Michael Nunez,Tier 2,Junior
T0830,C002,Cloud Services,2025-02-08 04:43:26,2025-02-15 13:11:58.895199,24,Low,A018,176.47580422194446,0,6,2025-02,83,1,"Dunn, Gomez and Harmon",Technology,Fordhaven,Amy Santiago,Tier 2,Senior
T0831,C049,Security,2024-12-14 08:51:53,2024-12-14 11:21:29.742812,24,Medium,A021,2.49353967,1,50,2024-12,139,2,Thomas Ltd,Finance,Cabreraport,Dakota Smith,Tier 2,Senior
T0832,C044,Security,2025-02-23 08:11:55,2025-02-25 23:15:10.090188,72,Medium,A016,63.05419171888889,1,8,2025-02,68,2,"Stevens, King and Wallace",Finance,Johnchester,Erica Rich,Tier 3,Senior
T0833,C004,Security,2025-02-20 08:52:38,2025-02-22 18:18:14.075115,48,Low,A026,57.426687531944445,0,8,2025-02,71,1,"Wheeler, Beasley and Knight",Technology,North Louisborough,Dan Ryan,Tier 3,Senior
T0834,C008,Security,2024-12-15 12:25:11,2024-12-16 03:52:17.667218,72,Low,A023,15.451852005000001,1,50,2024-12,138,1,"Taylor, Graham and Bradley",Retail,Williamsport,Zachary Adams,Tier 3,Senior
T0835,C012,IT Support,2025-03-04 23:10:30,2025-03-06 13:29:21.665382,24,High,A017,38.314351495000004,0,10,2025-03,59,3,Dominguez-Steele,Retail,Georgemouth,Brandi Fernandez,Tier 2,Senior
T0836,C036,IT Support,2025-03-07 12:30:54,2025-03-08 00:33:03.351232,48,Low,A026,12.035930897777778,1,10,2025-03,56,1,Medina-Taylor,Technology,New Joshuabury,Dan Ryan,Tier 3,Senior
T0837,C029,Security,2025-01-29 19:13:35,2025-01-30 00:02:12.881709,48,High,A030,4.810522696944445,1,5,2025-01,93,3,Stuart and Sons,Education,Lake Meghan,Kathleen Sullivan,Tier 1,Junior
T0838,C007,IT Support,2025-03-31 02:47:05,2025-03-31 18:32:09.545792,48,High,A029,15.75126272,1,14,2025-03,32,3,Ortega-Guerrero,Retail,North Ricardo,Sherry Phillips,Tier 1,Senior
T0839,C036,Security,2025-01-09 13:17:57,2025-01-10 17:18:41.032910,48,Medium,A019,28.012231363888887,1,2,2025-01,113,2,Medina-Taylor,Technology,New Joshuabury,Gina Garcia,Tier 2,Junior
T0840,C037,Security,2024-12-01 23:56:37,2024-12-02 11:38:22.460773,48,High,A029,11.695961325833332,1,48,2024-12,152,3,Bowen-Jones,Retail,East Alicia,Sherry Phillips,Tier 1,Senior
T0841,C036,Networking,2025-04-22 01:25:47,2025-04-22 09:11:17.759951,48,Medium,A016,7.758544430833333,1,17,2025-04,10,2,Medina-Taylor,Technology,New Joshuabury,Erica Rich,Tier 3,Senior
T0842,C030,IT Support,2025-03-24 04:24:30,2025-03-24 13:25:37.562503,72,Medium,A002,9.018767361944445,1,13,2025-03,39,2,"Santana, Booth and Spears",Education,North Michele,Michelle Henderson,Tier 3,Senior
T0843,C029,Cloud Services,2025-01-05 20:32:43,2025-01-06 06:51:50.025901,48,High,A020,10.318618305833333,1,1,2025-01,117,3,Stuart and Sons,Education,Lake Meghan,Alexander Morton,Tier 2,Senior
T0844,C019,Networking,2025-04-28 02:17:39,2025-04-28 20:14:18.276376,24,Low,A015,17.94424343777778,1,18,2025-04,4,1,Smith Ltd,Healthcare,Jamesville,David Perkins,Tier 1,Junior
T0845,C032,Cloud Services,2025-01-05 04:24:40,2025-01-08 07:26:28.768178,24,Low,A005,75.03021338277777,0,1,2025-01,117,1,"Navarro, Franklin and Mosley",Education,Victoriaview,Kimberly Harvey,Tier 3,Junior
T0846,C037,Networking,2024-11-25 09:54:21,2024-11-25 18:03:53.269705,72,Medium,A029,8.158963806944444,1,48,2024-11,158,2,Bowen-Jones,Retail,East Alicia,Sherry Phillips,Tier 1,Senior
T0847,C009,Networking,2024-12-29 11:38:06,2025-01-07 15:31:40.679220,24,Medium,A004,219.89296645000002,0,52,2024-12,124,2,Henry-Miller,Retail,Port Joshuashire,Michelle Allen,Tier 3,Mid
T0848,C035,IT Support,2025-01-14 23:01:32,2025-01-22 12:40:54.760715,72,Medium,A019,181.65632242083333,0,3,2025-01,108,2,"Hill, Kirby and Alvarado",Retail,Derekchester,Gina Garcia,Tier 2,Junior
T0849,C010,Networking,2024-12-07 16:15:21,2024-12-16 02:24:12.703951,72,Medium,A024,202.14769554194444,0,49,2024-12,146,2,Thompson Group,Technology,West Loganchester,Kaitlyn Patrick,Tier 3,Junior
T0850,C046,Security,2025-02-21 23:31:48,2025-02-23 15:24:03.432960,72,High,A011,39.8709536,1,8,2025-02,70,3,Summers Inc,Healthcare,Davidton,Eric Morris,Tier 2,Junior
T0851,C021,Cloud Services,2025-03-07 22:35:04,2025-03-08 14:16:54.828791,24,Medium,A015,15.697452441944444,1,10,2025-03,56,2,Lopez and Sons,Finance,Stephensonbury,David Perkins,Tier 1,Junior
T0852,C033,Security,2024-11-06 03:09:49,2024-11-09 13:02:38.329217,24,High,A001,81.88036922694444,0,45,2024-11,177,3,Sullivan Group,Education,Port Dianastad,Lisa Dennis,Tier 3,Mid
T0853,C007,Networking,2025-04-11 10:17:53,2025-04-13 12:58:38.739920,72,Medium,A004,50.679372199999996,1,15,2025-04,21,2,Ortega-Guerrero,Retail,North Ricardo,Michelle Allen,Tier 3,Mid
T0854,C040,Networking,2024-12-20 16:25:45,2024-12-20 21:38:17.938520,24,Medium,A013,5.209149588888889,1,51,2024-12,133,2,Graves-Garner,Finance,Nicoleberg,Tyler Rivera,Tier 2,Senior
T0855,C027,IT Support,2025-01-22 16:17:12,2025-01-22 23:15:08.464866,24,High,A017,6.965684684999999,1,4,2025-01,100,3,Strong LLC,Retail,East Megan,Brandi Fernandez,Tier 2,Senior
T0856,C030,Cloud Services,2025-01-16 21:15:21,2025-01-19 04:19:48.212271,48,Low,A025,55.07422563083333,0,3,2025-01,106,1,"Santana, Booth and Spears",Education,North Michele,Heather Eaton,Tier 2,Mid
T0857,C042,Cloud Services,2025-04-26 02:32:20,2025-04-26 03:25:46.695921,48,Medium,A024,0.8907488669444444,1,17,2025-04,6,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Kaitlyn Patrick,Tier 3,Junior
T0858,C037,Networking,2025-03-13 06:46:47,2025-03-16 00:45:50.873584,48,Low,A022,65.98440932888889,0,11,2025-03,50,1,Bowen-Jones,Retail,East Alicia,Michael Nunez,Tier 2,Junior
T0859,C027,IT Support,2024-12-04 01:47:42,2024-12-04 08:02:26.239905,72,High,A026,6.245622195833333,1,49,2024-12,149,3,Strong LLC,Retail,East Megan,Dan Ryan,Tier 3,Senior
T0860,C009,Cloud Services,2025-03-15 09:51:23,2025-03-17 05:08:25.675806,48,Low,A010,43.28407661277778,1,11,2025-03,48,1,Henry-Miller,Retail,Port Joshuashire,Donna Osborne DVM,Tier 2,Junior
T0861,C020,Security,2025-03-10 18:57:23,2025-03-10 23:02:31.884554,48,Medium,A001,4.085801265,1,11,2025-03,53,2,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Lisa Dennis,Tier 3,Mid
T0862,C027,Networking,2025-03-26 21:37:20,2025-03-29 03:15:14.232716,72,Medium,A014,53.63173131,1,13,2025-03,37,2,Strong LLC,Retail,East Megan,Courtney Thompson,Tier 2,Junior
T0863,C037,Cloud Services,2025-04-20 06:44:18,2025-04-21 07:05:20.382238,72,Low,A007,24.35066173277778,1,16,2025-04,12,1,Bowen-Jones,Retail,East Alicia,Veronica Vargas,Tier 1,Junior
T0864,C014,IT Support,2025-01-04 23:00:01,2025-01-06 08:17:53.121389,24,Medium,A014,33.29781149694445,0,1,2025-01,118,2,Mendez Group,Finance,Shannonbury,Courtney Thompson,Tier 2,Junior
T0865,C022,Cloud Services,2025-03-27 01:06:01,2025-03-30 06:24:10.247701,72,High,A013,77.30256880583333,0,13,2025-03,36,3,Ochoa and Sons,Technology,North John,Tyler Rivera,Tier 2,Senior
T0866,C016,IT Support,2025-01-31 09:40:49,2025-02-01 02:20:49.415538,48,High,A025,16.66678209388889,1,5,2025-01,91,3,Watson-Norton,Finance,East Mark,Heather Eaton,Tier 2,Mid
T0867,C020,Networking,2025-03-17 09:48:16,2025-03-18 03:28:07.289747,72,Medium,A023,17.664247151944444,1,12,2025-03,46,2,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Zachary Adams,Tier 3,Senior
T0868,C005,Cloud Services,2025-02-19 04:16:10,2025-02-19 04:19:22.276813,48,Medium,A019,0.05341022583333333,1,8,2025-02,72,2,Molina and Sons,Technology,Clarkport,Gina Garcia,Tier 2,Junior
T0869,C006,Cloud Services,2024-11-29 04:40:00,2024-11-30 23:52:13.194144,24,Medium,A013,43.203665040000004,0,48,2024-11,154,2,Ward Ltd,Finance,Dicksonburgh,Tyler Rivera,Tier 2,Senior
T0870,C046,Cloud Services,2024-12-07 14:29:10,2024-12-11 05:38:09.122532,24,High,A017,87.14975625888889,0,49,2024-12,146,3,Summers Inc,Healthcare,Davidton,Brandi Fernandez,Tier 2,Senior
T0871,C034,IT Support,2025-01-22 14:01:23,2025-01-26 03:30:27.416626,72,Low,A020,85.4845601738889,0,4,2025-01,100,1,Johnson-Baldwin,Healthcare,Yangborough,Alexander Morton,Tier 2,Senior
T0872,C014,Security,2025-03-11 08:07:37,2025-03-13 09:49:27.902774,48,High,A021,49.697472992777776,0,11,2025-03,52,3,Mendez Group,Finance,Shannonbury,Dakota Smith,Tier 2,Senior
T0873,C019,Networking,2025-04-17 16:30:59,2025-04-20 04:17:21.788339,48,Low,A023,59.77299676083333,0,16,2025-04,15,1,Smith Ltd,Healthcare,Jamesville,Zachary Adams,Tier 3,Senior
T0874,C020,Security,2025-03-26 09:55:30,2025-03-29 18:59:30.926767,72,High,A029,81.06692410194444,0,13,2025-03,37,3,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Sherry Phillips,Tier 1,Senior
